
"first_seen_utc", "sha256_hash", "md5_hash", "sha1_hash", "reporter", "file_name", "file_type_guess", "mime_type", "signature", "clamav", "vtpercent", "imphash", "ssdeep", "tlsh"
"2024-11-05 08:52:47", "7b29ba118d71828583a912b9f9adcaa93eb99913aecfd1ff337373467acd832a", "e047f809655bde32e54f60abe0cd4daa", "6a81433ce13dc3452a1b8a5e7a31a4ebc47fc3bf", "mohit", "DichVuCong.apk", "apk", "application/zip", "GoldDigger", "n/a", "41.79", "n/a", "786432:6XP/HgWChTGIab0Vh4ksIDiXFqomopXftnZShYHIPNOTKOyR:6XPPgRsEhxjDeFqomYtZSh8I1LB", "T196672247F3A4E89AC8F35231467A4260A64B9D964B4397C37A04773C9DF36E48F4ABC4"
"2024-11-05 08:52:05", "0f7c04021225074c1f811ba3b34d0aa454020731c6a4b67164dd2a89d100abc6", "362e3bb6436cde7276b410fe922fc7f9", "cef855a3de3cd3b2e5e2f00e652899cc9f8b2396", "smica83", "investment-fund.msi", "msi", "application/x-msi", "n/a", "n/a", "0.00", "n/a", "98304:173Bwn17s4eQVoOpv5HBuH5Y0DqxsQttbOULzKaA+5noat:VRwn17s4xoyRFxsIbOi+aXNXt", "T1EC360119B6900CADE4E60235806EF615AE72780D273C89DA4F767CF57E26EE063367C1"
"2024-11-05 08:51:56", "6a3bf5f36f8d1449fc7424b63d9e92b8bb3e6ab9565550349872a567735ac242", "820a1af5eb8c03dfe32b5845409da868", "4e9bc85c45f1520859a14a70b8899e8b8d45a1ba", "smica83", "vul_patch", "elf", "application/x-sharedlib", "n/a", "n/a", "25.00", "n/a", "768:PCXfefzMUXx1cpIeor5LuqHk4E0KhzR2SgBNIXC:qWfzMUXx1dhuqE4yhtoBNI", "T1DA635D06FE4E989AC5D3F338D9878FA5F32B7A90D3336877B40502AC638A6558A7145C"
"2024-11-05 08:49:38", "edde457b0a32e570c98fcd0868170dfa06990bccd396c4b38b4e8d69bd72d500", "7e2272452770fce26baaaf4fca490edf", "f7415b286c2ce27fd9b1d2de81fa13634cb6da15", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "43.06", "2eabe9054cad5152567f0699947a2c5b", "49152:e0iknw1Rhd+OQEkrLK9VhEhVtJf4DoH8AviEp1nqBu0vz:e8w1Rnl+LWVhwF4Ix", "T19FA533FCBEEADD8DC81B4FBDF21ECE6A50978557022093A65E4C53F3172D6045A580AC"
"2024-11-05 08:49:27", "74495c23ae1c2767bc43b39a3f4cea3a6414280dbcf9610d66b4faeaf31b6724", "781c92234ad3fa7fafda08c434d9a50e", "eae985ceabb46b58a7460c29620288535e7bb5ce", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "52.78", "2eabe9054cad5152567f0699947a2c5b", "49152:D8hB3IQYpTw0Tpl50NDTbB44afUSxsHG+RH6P:wr3IXpTw0q1B44aRaX2", "T116D55C52B54576CFE4CE2778D567CE82AD9D07B9871008C3D96C64BA7EB3CC122B6C28"
"2024-11-05 08:46:18", "518f74277c26b9ca91a2fe4aeabb26ae9b675a5e2e1bc6bdbe53067183477071", "6c931cd859ff33219517e0fd82623e5f", "2034bc66a0e51216ec9a384e0a7c45d1a5b233d7", "mohit", "M-Pajak.apk", "apk", "application/zip", "Antidot", "n/a", "16.42", "n/a", "393216:JfC89x5Ta6Lnass3FNgIuc9zhL9fY/+ekl:J9v5OW7sFitchHfi+Hl", "T14A37E105F20C662AD9C6F0BD6D8605E1F526BC8A6350C54A3533B32DFAB37D48B267E4"
"2024-11-05 08:44:01", "da7b254cb8877278ec38c674b922d54c2af67405694823c2a35f12ebf920891b", "2b3ca08304c0da91c95ed3061d247b89", "fea4c385130a23519a9a6b7cd47a47446482f2d5", "mohit", "Pemerintah.apk", "apk", "application/zip", "Antidot", "n/a", "16.42", "n/a", "196608:Ybz6tYtiua3o1hfJs1sgAXFNgI7a7YSu33Zu9yzhLrZ3OZ3mJB4iyyVbUr8hCLDq:Ybz/1aEss3FNgIuc9zhL9+Z30Fkn6", "T1E037E105F20C662AD9C6F0BD6D8605E1F526BC8A6350C54A3533B32DFAB37D48B267E4"
"2024-11-05 08:37:03", "e23f0cc174648fc57ab64d6f63f63c5a77c3307798cc3aeadba5ef1753bd3815", "cf5d143826ef6d50a184c6e5d06349c4", "5467de524cc720f6144586c1ce93776fa8306aac", "mohit", "dichvucong.apk", "apk", "application/zip", "SpyNote", "n/a", "39.39", "n/a", "98304:VE00uJ+xP+p4uyn0P0y8DRIoXnRmmzvzBtT+0tMK2:y006P2nKJ8NI6zrle", "T1DA06F113DD45DBC2C4ADA3F0BE134DA86B6B1F0896812AE714153B6E3E776924DC60EC"
"2024-11-05 08:33:03", "f3dfed0600935c66c5cb48ca9c4d0caa65e01545a63cf9256964af06aa4665ad", "b2dff4dee788ee2a57f6ba1fb5d911f2", "fbbe749bf8d26260d8e2971b0ea31d530227a00b", "mohit", "VNI Phục Vụ.apk", "apk", "application/zip", "Antidot", "n/a", "14.06", "n/a", "393216:7o5wd0pc0EPSvsDrLCss3FNgIuc9zhL9xKNuKCEBf0ok:WwGcVD7sFitchHx9Ed0ok", "T17837E105F20C662AD9C6F0BD6D8605E1B536BC8A6350C54A3533B32DFAB37D48B627E4"
"2024-11-05 08:32:36", "9e1c636d7b71c1485f9ef8c16d5bb86009766a1c3dc251137fd59c545114dccf", "2500a26137c1cc1ec19611738a08b853", "3369b64bb3455d06a85ecdcd3e4f166561be75e2", "threatcat_ch", "EKTEDIR FATURA.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "41.67", "948cc502fe9226992dce9417f952fce3", "49152:nTvC/MTQYxsWR7aeIal2ZmsI1iWDpAth:TjTQYxsWRG+0m1iOpAt", "T16C75D0027381C062FF9B92334B5AF6515BBC7A260127E61F13A81D79BE701B1563E7A3"
"2024-11-05 08:23:40", "42e9ca58a52c6589da2df053f03ede6fd229f7329d7c67392f6f9954af26eddf", "8cbe7a1b393626e56c4529e656da43c4", "d9064ee9a171fe06194740b61245d3f8ceafe946", "mohit", "Dichvucong.apk", "apk", "application/zip", "GoldDigger", "n/a", "44.78", "n/a", "393216:ztTDlMqqaHuvb0aYHHXm5oEKAvHwNIXqNkzh8APE7IjUY97zeQT:XdmoaOCKAvwNHkzh8APE8AimQT", "T112272387F388A86BC4F393328A7906A661179C254B43CB979E15763C29B76E04F5CFC4"
"2024-11-05 08:21:34", "69321782fa34fd498bdeec1689406544090465f528a2f3529326c85c612e444f", "6dfd3f8435cb9fda6843ea12c5e83f0d", "d2473d2dccb03b38c1e8fa4ecd14242ecf03ed55", "zbetcheckin", "6dfd3f8435cb9fda6843ea12c5e83f0d", "exe", "application/x-dosexec", "n/a", "n/a", "50.00", "646167cce332c1c252cdcb1839e0cf48", "98304:O7fD4kHhAkoh8AnGK6Z0XUkUbfqS50szfHt+6FTujVR/cANZ2dHtKOHVTA13ePeO:GD4oYnlXrUGS5xrtfIUAmdHtKgS1oJ", "T1E54633EDF7EAA958D5364BB054F109C359737CB441BD929A100F2D224D63230ACBBF2A"
"2024-11-05 08:20:27", "879a4bac36ca9191fb8a3e0a245827fcf92616b1468e22777bd34b6a5f025a3f", "218163a8af4e1abb8ba01565994330e9", "498e2dd248d96761e9e00cc3e64145dc6f8b49e3", "mohit", "VssID.apk", "apk", "application/zip", "GoldDigger", "n/a", "28.36", "n/a", "393216:SqqaHuvbntTDlZ/PUyNmRxXr84zrtr+5gM87kPs/ge:zmfZq1rtf1/x", "T179072343F398A8AAC4FB53324679122965078D668B83CB832E05763C5AF35E45F5DFC8"
"2024-11-05 08:20:08", "737e25080322b6078f0c84f7c151539fd4d39f67c4c4c39423a5d630b69b0519", "7346421e7d07d2897bdef57e6d05ea9b", "23b96678228743e2e1dcf08414ed84b71d768113", "abuse_ch", "17307948064b6bd3d98ce9820515170b0bfc743f8f3d94c60544d57b40f09d67567901e819355.dat-decoded", "exe", "application/x-dosexec", "n/a", "n/a", "16.13", "n/a", "6144:QyA4Z27XWhOp7vJCIXOkLMzQfyDdXGnZE4L2RpZXD+tmH/:Q34kXWOxEkLfcdXGnz8Qtmf", "T1CC5412634902A427C0DF6534A1849051B87E9AECF6692AF4FB1FB83598F392C3168FD4"
"2024-11-05 08:16:36", "9df9359b92c62cdfeb6c8ac4b3daf2457145577c7e511fa14d0391fd2a2e31e5", "5edfa82d1af0c0769da3b063f9d1ce7b", "679d03e3fe9aa0c43dfa8ec9f2664ce00fd2b294", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "54.17", "2eabe9054cad5152567f0699947a2c5b", "49152:D5c4+4Hd4U4MGJuPtfe7U1FqVWXGT6M4jzMA1vA2:Di4+YGU4/JuPVe7U1Fb2+M4jzV1r", "T175D54B92F48672DFD49A1674E937CE825D5C43B94B2448C3982CE8BABD67CC131B9C2D"
"2024-11-05 08:16:23", "5b5c5fd205eb910b1588ccf45e7b442ddaac4aa496cf61cdf697c224697db77c", "565b879f452ad66ae6ed1a812247a7e1", "feb4025c529a18e555a3df1004bb8330318d779d", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "40.28", "948cc502fe9226992dce9417f952fce3", "12288:TqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/Tj:TqDEvCTbMWu7rQYlBQcBiT6rprG8abj", "T1AB159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-05 08:13:29", "12d1fc37fbfa5e0eec3954f5fc31cdbd55ac61ebd84e41c59ff00567d03b107a", "ed89ee49c2c4a8fd239c707915ce8639", "be3784acfd0bd38ca33b1f949fde2404e5267f11", "mohit", "Circle K.apk", "apk", "application/zip", "Antidot", "n/a", "16.42", "n/a", "196608:NebKPsZMtkhJwZQaMEQbJs1sgAXFNgI7a7YSu33Zu9yzhLrZiCtUMg2lE7A413+F:0bKsM2nTEQbss3FNgIuc9zhL9lJlE7RY", "T14327D105F20C662AD9C6F0BD6D8605E1F526BC8A6350C54A3533B32DFAB37D48B627E4"
"2024-11-05 07:55:34", "3b0437a81d06da0a46a6505df2f445886d2380770024d4fd1386f9d6aac2513a", "5368708d515cdcd36137cc7bd72da7f5", "693b80cbbdfd1f5436fa1ca57d904a974363657c", "mohit", "VSSID.apk", "apk", "application/zip", "GoldDigger", "n/a", "42.42", "n/a", "786432:0meZDtgWChTGIabKVhJAVDnPB9rjJAstnZyMHI76yzNOTFRU:0pZZgRsehOVXPJAstZyYI7VKU", "T1F7872347F3A4E86AC8F7533246760224AA0A9C964B4397C37A14773C9DF36E44F4ABC5"
"2024-11-05 07:53:32", "e666b2644c35f564041ad18c5125f1677255f05421ad18785aed42bfb3ac5adf", "54ec587044fdff4bfd0029946041a109", "242cc5fdd5c75a02776f1f5e526cc42cf138b313", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "45.83", "f34d5f2d4577ed6d9ceec516c1f5a744", "384:vQ/pw4zDzEe2PGVMN0kc/aw9BsjGpATcQC:vj4EebD+a26", "T120723B88EA5D4827CACD063D58A3634A03B6DA37FC83E34F6ED06A627D573C509112E6"
"2024-11-05 07:50:48", "ea58dadb1577508efeee140a836b89c65031877f54975282b3640c6f2d146a6e", "c8c9bfe5c483085e3617e878989be5cd", "a90359d41f6da57e110f215d97ec6f5cd72c40ab", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "43.06", "2eabe9054cad5152567f0699947a2c5b", "49152:rgzKCgZtc1gClUvrcwRtWdRDqwTJM3fec+03Sz6+BJc:rpnchlUTNWdRDq4CPe/03", "T112A53398FB46A0D3C5B80B78614253E3983C19DC4CDDAD4CCA568DAE612B324C9ED7ED"
"2024-11-05 07:50:39", "1d055b72bac14184436518fa13b23195d2adc82d9b1a364d06f8d3f3a7464cfa", "c65a7157f5e688d06e222d68258be43a", "0e197a1d55be01849034b3c3dc902c59c48e1786", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "54.17", "2eabe9054cad5152567f0699947a2c5b", "24576:NIUihUtv78FWSMX0eZ2ArRZVnfuiU9YoLwnc+VaWceDB6fGIdislA7Aw3J5d0Dri:huxMEeZ2STU98L6uITAcwzh7Tg7VXC", "T158D54BA2B905B2CFD48E1B799437CE826A1D43B94F1808C39C5DE97A7DE3CC115B6E24"
"2024-11-05 07:42:12", "68eb987a62b6945287f28f021980b468df4622115fb643a14b43dd5f87b60b0f", "b733439c4301274dc53cd695ee993ea0", "14aad203f90d43e7778031f13c7211159fb2ea61", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "56.94", "2eabe9054cad5152567f0699947a2c5b", "49152:2eCJEsf1dvcE7LjiJE1sA7whzCYW9P8Vc81EY7x:2e0f1hcEHjiJE1s26CYIEL7x", "T1E8E55B62A50961CFDC4A96784C37CD826BDF4EF90B1848D7985878FEEE63EE016B1C14"
"2024-11-05 07:37:34", "9dbe6deb8353066e2b268719fa8ebea44009b31eec6d80775e56c630fa45528e", "acc48a5e2c97ead12fd827e92eb934b6", "29b620e3c176f712098b56c4132892e3e90e8eb8", "zbetcheckin", "acc48a5e2c97ead12fd827e92eb934b6", "exe", "application/x-dosexec", "RedLineStealer", "n/a", "49.30", "646167cce332c1c252cdcb1839e0cf48", "98304:pmPNaxKvq49zLhz4DeAuyQtL1ZzDs/TujUbpYD8EYxfxLN1ycDqWsJbFK:QPQGKejyUZZzfUbpYk5N1/DqXx4", "T12A463397F3F785EADDFC33B40A7701E3573076208B7D669A6DC64A0A08239986530B67"
"2024-11-05 07:32:09", "b635c6fc99bde193d61dd70c408c746c874094485d2ced01c646b7bdd8267538", "88a113da40e751a8deb982907a35afed", "cc0f08ead12cb59cd62cfea3922b00494f14797d", "abuse_ch", "173079192810555b7f6a9720cfdd1e7b3ce1ec16060db38b698b4e260cfda4ea3ddfd47e02950.dat-decoded", "exe", "application/x-dosexec", "n/a", "n/a", "15.87", "n/a", "6144:01hcjZlbJ1M5gludZVyQqFhAmn1tbzuyXaYgN8Z/5+sIKgnl:0IjLvHUVoFhnTzuyXaYgO0hb", "T1AE5412234642920BC0DF5C359A8E31957EFD0D0DA35810210F6F28B62EF96B5763AFD6"
"2024-11-05 07:31:38", "706e2d312d3693ccd38e6b489e13e12db863b723865f7f05580bcdc1c779a342", "64d1fd56bfbbb3698a9550ea63759364", "dcb935d539fa987f85bdda8bf43ac3d2f368df13", "abuse_ch", "bestgreetingwithbestthingsevermadewithgreatthigns.hta", "hta", "text/html", "Loki", "n/a", "30.65", "n/a", "48:4FhWsTR/F7gNqXfDx4l0i2F4B0i2Nq87ONSK4EkcdQ03+ljAymG987n1adW4yV4u:43F97/OlLBgTK9Q03+ljNAolv2lq/Q", "T18124745AEE306CEDB3CC4E677AFC71DA793C675BA3DA1E82911B3842D89034C14C5025"
"2024-11-05 07:31:29", "a921f092e0b23d3c50cdf7369548d9731d1711d3bed376d7486f36719f75162f", "9d6389742b6ef424a9098c359c2eb4f1", "a31be05077ced8bdaf8e901b2d9903e8021402d7", "SecuriteInfoCom", "SecuriteInfo.com.Trojan.TR.Crypt.XPACK.Gen.21595.6748", "exe", "application/x-dosexec", "n/a", "n/a", "9.86", "caf90a6a3187bc714f60c22faa40b572", "6144:Xb/rmTBmXjqWz+txxjPhCY8lU5b3LhSl11MIAVNM3gcx3fk8Ck6bAXN:zrm8TqdNZAAb39Sl3MIqkgu3ek6bKN", "T15C74238757860487E84588338AC71FC03FFAB1B91DB62E5E16E1447ECAD63B4320689F"
"2024-11-05 07:31:28", "4fdf991291c527bf79c6b7a489c80d6843a3a36aea0d4ce7e2f027a9b2fedcd5", "a293e528bd51b9d91da21e8cbfa8e5f5", "c82ecf0733270f0807cb86bad5e1c0126284fd62", "SecuriteInfoCom", "SecuriteInfo.com.Win32.MalwareX-gen.384.4440", "exe", "application/x-dosexec", "n/a", "n/a", "44.44", "09d0478591d4f788cb3e5ea416c25237", "3072:6KnT6V9P0IbarstiLniYqANZcfBuydIvRuX1FH4zUFluD:6m6VunedBuydVFH4zUF", "T10FC31246BB134D61F58F8DBA173A68AE1DF9D2AFD250213651FC4C739234A98FC4D182"
"2024-11-05 07:31:26", "a6a945cecbb8a65a0be02de5dce49c49c8dfa0f1beb1dfdf851552eb17ee1570", "a56aa95f0b507c4af68606c06e88f874", "993c7a7087fd15ffcb12aa232c9c7e107b1576a5", "SecuriteInfoCom", "SecuriteInfo.com.Win32.RATX-gen.5672.16639", "exe", "application/x-dosexec", "n/a", "n/a", "36.62", "f34d5f2d4577ed6d9ceec516c1f5a744", "12288:2KFSo1X2zK9+pSwG58sYSGFOpt9upNz7BoTMmrU6kiL9Fyl6wnhLVxU+kR:26So1mzK9+pbG5fHtwpNz7s55vL9KFLm", "T1ED05E0D03B327319CEA96A34D269EDB592B11AA8B0057AF725DC3F5734CC221AE0CF55"
"2024-11-05 07:31:11", "772d954d37d868e1132c934b95f4f99c0662d174cd6d7b2c8530230650c811c2", "05d5f641a7d53f893fe8533c232219d0", "b9122e7582bd44890c9dba664f73e95b38babb6b", "abuse_ch", "17307918708565681e31e37ef479bc19f3bc612622695fbfca8acad9c4750c35d1a16911f5523.dat-decoded", "exe", "application/x-dosexec", "Formbook", "n/a", "63.38", "", "6144:sAWBF2Gy80QANbyA/6Wl2MG/PJiNVcqiW9slzqYar:sNi80QARyyKMIhiNtsZqYy", "T1DB5423AFA795A45FCBB898B3019B120A0A177F722F6903C76C3B5FD53824441D735ACA"
"2024-11-05 07:31:11", "fdc47b1d969b5fcc149eca4ccb2f7eb0f7f707a4ddbf29588940267f564d75b1", "9d7c88b788a8f7477444cb53e8e50bd7", "a53ebe01fe5892da9103eefb35a6d026f1e46bf3", "abuse_ch", "1730791869b2f4b96636ee21574262f0eb84e3a1aa71e2893e1f262738bfe4e420678b52ac158.dat-decoded", "dll", "application/x-dosexec", "n/a", "n/a", "59.72", "dae02f32a21e03ce65412f6e56942daa", "768:TSzr41JyzTohftSByVg/ip4GRRBuh3S8K4krV+FQut7+iyi+9p72GzS:GzE/FVg/iKibuWCQut7ZyvHS", "T17E33EA067BC74730C4A8157180EB05A013F2A79B1673EB6E3D9C22D99FD23A2DED1B56"
"2024-11-05 07:21:02", "c1300da81e37d2ec5fe1b1fdea0014f6d2c7d2262dc9056a55922cb13f5070d4", "0c10b1285b4fee52aeb320ad20597a9f", "0fe9f9ce4c90bb2d893a3cb29d33acefd90b2cb0", "abuse_ch", "1358679782698120320.js", "js", "text/plain", "StrelaStealer", "n/a", "12.90", "n/a", "12288:/YFOAZKX2Zi0kCgK6lDk+dU/YxMdUbfZxw+1T++GNA+1T++zt2Kk:/ey2ZZgKKvd0OMdIfZxjT++G9T++wKk", "T11035AF42CFA13A9BEF19148C8A6BB722146779332921CD79F6CB680B43BDC575DB0742"
"2024-11-05 07:19:28", "c5d49d96b65e8033113e2e23a1706521962ebd251d6711890d0e1c3ad4133f98", "07c43a4ba358e45d69f1e5a92ad7e18e", "34820ac587157cafede10d049574f5bc52eab7d5", "abuse_ch", "orden de compra_.xlam", "xlsx", "application/vnd.openxmlformats-officedocument.spreadsheetml.sheet", "AgentTesla", "n/a", "49.23", "n/a", "12288:/GWCS05jfMx+lA0Ygh9EGh+o4cvPPQU9fUucrZ7AwE7PmZWelqJWE9wKDC1Q5y:/Gv5Ix+lA0T9EGooPP9FHc17TEDmMe3l", "T173E423EB6C2333E9C5055D1D75ECE09BAB1DFE25BF964EE64860F3135BB06DA0288502"
"2024-11-05 07:19:24", "4d86d0f09aa9df3d4c3520c953bcc2cc634c87da6728bd7a6239fc0b60ac1b17", "5e1b98940c1dc06cd18ef62f46eb1fa2", "0f6cb48a99c871569dc3566285d04f5a08a68816", "abuse_ch", "Request for quotation for the pumps.vbs", "vbs", "text/plain", "Formbook", "n/a", "9.68", "n/a", "384:/eZ55Lo9dnz4br75YFkCFb4IYuH1J70+LqFi:GZ5iDQr75j3IFHLI+3", "T12DE25C5BCAB5234EC54F42DE744A4B6CB5B082E6DD37172E6857706CC633E9C28483EA"
"2024-11-05 07:19:18", "a3b6d68dab1634386e28fb16b6eb272998fe7d898dc6eacf82a3b5b8895683dc", "3f7eabe4d5e29674726416aadb861f85", "1c93020bf725e6a5617c25c5152a82636ba5eeb5", "abuse_ch", "5% discount products.vbs", "vbs", "text/plain", "Formbook", "n/a", "14.52", "n/a", "192:RAWXfuGxnracnVnlkoJdI31qB+7N10xGi0CqNZXcGYHlF9WBMDxpnO/9G7rRe:RNfFacVnhUi410xGiNqNNYHniMFpWyle", "T11F528549B3361FF01F2A62249D69F24A1A91137C6D35BACE08FF84DC3867685CE14A8D"
"2024-11-05 07:19:15", "a72635d90a99baa571f27d6eed33dbb47c7e7c48137bb6f0ef326624d64a0fe6", "ea70f8cfdd8ad571b8f8f103f92c67a8", "b4c69fea26e9bf2ecccd677e3abe461a1bec6942", "abuse_ch", "ebfXAHYQFj.VBS", "vbs", "text/plain", "n/a", "n/a", "n/a", "n/a", "3:VfX9GTovRFzimQEm8nhnjxGy:VtGT6RJimQNqhnjN", "T10BA0220E280FCAA28F2300E0032228C8CA88C8C02220CC22B280C82832F08A00F8808B"
"2024-11-05 07:19:12", "137d9530c8fca41b3b93ac43bd25d628b695b571f4235792894e98c31ce45bec", "c50cd9762dd12a2a67b4d83bf4acb3dd", "50ca43eb88a57650fbefc3222896ff397ca4a11e", "abuse_ch", "po_5621565612.vbs", "vbs", "text/plain", "Formbook", "n/a", "29.03", "n/a", "1536:cyEe89mSlU/5eRFrJ4ukK9ax02XrgeCABDjlE4B2v1/hF:Oz9+EDrJ4ukr02BdT8/hF", "T1ADF392928A14331E7DB0D7C6166C6282FD6087FF0D5AE904E55F6FD70E2086429BBF68"
"2024-11-05 07:18:58", "cd2afc0b11e7e5aecd2226fac285989a47ee33c0b56fc8989eef5ee97806ce3a", "c61a62782cab0721565df3d190b42683", "0d35614305e6b7790a2e894ed212e6d5dbb24aee", "abuse_ch", "(BBVA)_consulta_de_operaciones SWIFT 04-11-2024-pdf.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "52.17", "d3bf8a7746a8d1ee8f6e5960c3f69378", "24576:mRmJkcoQricOIQxiZY1iaI9tlvAjf4kM8HGm7iwHGHMUl:jJZoQrbTFZY1iaI/NAjAM3zHe", "T1E555D012AD8C9465C16221739E3AF77A96342D2A137781EB33D45E3339B43C16B3A736"
"2024-11-05 07:17:39", "1a4e45e3b94dd5fc339931f2bb0a7828be3167f1ce930e7c3944d14329c2e0d7", "7f0647ae185c7bd924656336d401a31d", "a974b38f457f037ed4c7f18bafeaaadfbba72903", "abuse_ch", "DB_DHL_AWB_001833022AD.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "53.52", "d3bf8a7746a8d1ee8f6e5960c3f69378", "24576:mRmJkcoQricOIQxiZY1iaI9tlv/+hS0bJTq7Rp4ho//K:jJZoQrbTFZY1iaI/NEechoHK", "T17B55CF12AD8D5461C1622173EE3AF77A96346C26137791EB37D45E333AA03C2673A336"
"2024-11-05 07:17:25", "0b3cef4a20973e5733941436cd54ef4a157e4014d9b5765c8e4c7c348634b196", "d5ad166042ccce4f7f477fe59384623d", "f452772ff09b1c58159d7afd22d1336d5631e66d", "abuse_ch", "e-dekont.exe", "exe", "application/x-dosexec", "SnakeKeylogger", "n/a", "27.78", "948cc502fe9226992dce9417f952fce3", "24576:IqDEvCTbMWu7rQYlBQcBiT6rprG8a3bDTaO6GX8JuFaVe0yiQr:ITvC/MTQYxsWR7a3b68rFaVecQ", "T13E45C00273C1C022FF9BA6334B5AF65157BC79260523A62F13A81D79BE701B1563E7A3"
"2024-11-05 07:17:07", "a11c3b13c7f4a3f7fb760b9740a681ed05b2d071ca021a77e7121b49ab485233", "36d0ab08e6d13427c73bb3bcf647974a", "f5c90bd4bc4245a020090e0716f1df6f47adbc14", "abuse_ch", "Scan docs.xls", "xls", "application/vnd.ms-excel", "Loki", "n/a", "23.81", "n/a", "12288:AKVbWNHd0zBREjqtnOdOXIOfYeG7vtjh1pKwf2yatxDnpSIbYOPI15QZ35:Lsd6/tnamfeFjbplfTazzb20Z3", "T11BE4220CB7C8FD6FC9A35232ADD991CB246CFC109621914BBD80BB0E6139672D59D2ED"
"2024-11-05 07:10:29", "cc8ffd463272f8abfb56f7f6c7a83ade8137e8df4c8cf39926469bf54efd1f71", "3a92479aa98e55499bfa33bc2ea35b64", "2645ee34fe180b3c775fec79729f5ecee1dab95f", "abuse_ch", "3a92479aa98e55499bfa33bc2ea35b64.exe", "exe", "application/x-dosexec", "DCRat", "n/a", "55.56", "12e12319f1029ec4f8fcbed7e82df162", "24576:2TbBv5rUyXV/SgxSKCk+FpaARF5+dKz8It1s4o4NIbDc405+iPP+x2PMZ5S6re:IBJ/CFK3INhNIbDcykP+yiSf", "T11D95AF1369D2AE33D2A457718657423D9290D7223A25EF0F361F1497AE07BF18B722B3"
"2024-11-05 07:06:41", "b7373f264fe7949f2dacad0e1d48f3473b9c409baafc41d07dc94413071fb3f2", "11cff2c9b1f8586658bf01c053dd99a1", "00a622ffef088ff834b35801dd1f978f18fe0913", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "40.98", "n/a", "192:kiyxQcAon5rbQT1poHX7S7u7bU0aGJXVJKJRHWCiyxQcnDrbQT1pE7S7u7bU0LJN:kiyxQcAo+0HXOy6ACiyxQc0QOyr", "T13322DEC9225801611CB0DF2E72AA0DB478947C811DD84B5FD8D8399CEA4CEEA71D9EF9"
"2024-11-05 07:00:17", "68e63852516106ca4a7e0edb832c0aba967d74e82da70c37ffd6d595b594a6b3", "dfffcb401a6447d7e14f1c8df6f470d3", "82fb35b2a58c262e3315af8ec0fe7467d4654af2", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "55.56", "2eabe9054cad5152567f0699947a2c5b", "49152:RlN5eD4e64Bx1T4Kzq5NuzU88ocJ9DzrNhmwrxojwScG+2Eo0v:RlNQm4D1T4Kzq5NuzUJDJ9vrHmwrxAw1", "T1EBD55CB2B408B2CFD48E17B8942BCD8A581D47FA172548CBA86C757E7DB7CC115BAC24"
"2024-11-05 07:00:07", "a8895ab9503307e0c1077ba93cca756004b888b4e4b5b0b681116c7ca536506a", "c43714f29bbcb574b15fe7b617164161", "aada941b103e80b0279ac9f5e3d20671ba56fde9", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "42.03", "948cc502fe9226992dce9417f952fce3", "12288:2qDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/TX:2qDEvCTbMWu7rQYlBQcBiT6rprG8abX", "T176159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-05 07:00:00", "c1bff63e4e1aa1fccb42244c12ef8db8ebc4e0e3a1339f58e3801ee9f8e7ef48", "686c6902c3cea93c353dfb5532d73013", "760cd9a27a11acef4b009381206e5788b539d680", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "47.22", "2eabe9054cad5152567f0699947a2c5b", "49152:paS9i86GfORLZTkRaVZ+m1CW4exRVO1moW:10PG2z+m1P4exDOY", "T17EA533640BE71407EE9878731E72B31EDFB081BBD85078A558814A3A34A7E60FF916B5"
